dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
59;2021-11-27;902;1115;11732;1948317;1916684;270235;88.8;87.3;12.3
59;2021-11-28;151;212;4719;1948468;1916896;274954;88.8;87.4;12.5
59;2021-11-29;696;760;15811;1949164;1917656;290765;88.8;87.4;13.3
59;2021-11-30;889;931;20672;1950053;1918587;311437;88.9;87.4;14.2
59;2021-12-01;740;1094;20220;1950793;1919681;331657;88.9;87.5;15.1
59;2021-12-02;675;681;22064;1951468;1920362;353721;88.9;87.5;16.1
59;2021-12-03;849;1132;26580;1952317;1921494;380301;89.0;87.6;17.3
59;2021-12-04;643;1041;19497;1952960;1922535;399798;89.0;87.6;18.2
59;2021-12-05;176;238;7965;1953136;1922773;407763;89.0;87.6;18.6
59;2021-12-06;634;837;23608;1953770;1923610;431371;89.0;87.7;19.7
59;2021-12-07;689;950;27379;1954459;1924560;458750;89.1;87.7;20.9
59;2021-12-08;725;1074;25098;1955184;1925634;483848;89.1;87.8;22.0
59;2021-12-09;741;881;27807;1955925;1926515;511655;89.1;87.8;23.3
59;2021-12-10;760;1296;31554;1956685;1927811;543209;89.2;87.9;24.8
59;2021-12-11;673;1132;23028;1957358;1928943;566237;89.2;87.9;25.8
59;2021-12-12;238;221;8744;1957596;1929164;574981;89.2;87.9;26.2
59;2021-12-13;668;976;25954;1958264;1930140;600935;89.2;88.0;27.4
59;2021-12-14;803;917;30370;1959067;1931057;631305;89.3;88.0;28.8
59;2021-12-15;775;1169;27702;1959842;1932226;659007;89.3;88.1;30.0
59;2021-12-16;774;945;30681;1960616;1933171;689688;89.3;88.1;31.4
59;2021-12-17;888;1317;34434;1961504;1934488;724122;89.4;88.2;33.0
59;2021-12-18;800;1077;23529;1962304;1935565;747651;89.4;88.2;34.1
59;2021-12-19;341;270;9445;1962645;1935835;757096;89.4;88.2;34.5
60;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
60;2020-12-28;1;0;0;1;0;0;0.0;0.0;0.0
60;2020-12-29;1;0;0;2;0;0;0.0;0.0;0.0
60;2020-12-30;2;0;0;4;0;0;0.0;0.0;0.0
60;2020-12-31;0;0;0;4;0;0;0.0;0.0;0.0
60;2021-01-01;0;0;0;4;0;0;0.0;0.0;0.0
60;2021-01-02;4;0;0;8;0;0;0.0;0.0;0.0
60;2021-01-03;1;0;0;9;0;0;0.0;0.0;0.0
60;2021-01-04;4;0;0;13;0;0;0.0;0.0;0.0
60;2021-01-05;45;1;0;58;1;0;0.0;0.0;0.0
60;2021-01-06;203;4;0;261;5;0;0.0;0.0;0.0
60;2021-01-07;238;4;0;499;9;0;0.1;0.0;0.0
60;2021-01-08;398;4;0;897;13;0;0.1;0.0;0.0
60;2021-01-09;23;0;0;920;13;0;0.1;0.0;0.0
60;2021-01-10;70;0;0;990;13;0;0.1;0.0;0.0
60;2021-01-11;394;3;0;1384;16;0;0.2;0.0;0.0
60;2021-01-12;590;6;0;1974;22;0;0.3;0.0;0.0
60;2021-01-13;576;8;0;2550;30;0;0.4;0.0;0.0
60;2021-01-14;592;11;0;3142;41;0;0.5;0.0;0.0
60;2021-01-15;744;12;0;3886;53;0;0.6;0.0;0.0
60;2021-01-16;132;1;0;4018;54;0;0.6;0.0;0.0
60;2021-01-17;41;0;0;4059;54;0;0.6;0.0;0.0
60;2021-01-18;928;14;0;4987;68;0;0.7;0.0;0.0
60;2021-01-19;1233;18;0;6220;86;0;0.9;0.0;0.0
60;2021-01-20;1760;13;0;7980;99;0;1.1;0.0;0.0
60;2021-01-21;2177;13;0;10157;112;0;1.5;0.0;0.0
60;2021-01-22;1459;22;0;11616;134;0;1.7;0.0;0.0
60;2021-01-23;469;4;0;12085;138;0;1.7;0.0;0.0
60;2021-01-24;71;1;0;12156;139;0;1.7;0.0;0.0
60;2021-01-25;914;12;0;13070;151;0;1.9;0.0;0.0
60;2021-01-26;889;16;0;13959;167;0;2.0;0.0;0.0
60;2021-01-27;657;29;0;14616;196;0;2.1;0.0;0.0
60;2021-01-28;477;171;0;15093;367;0;2.2;0.1;0.0
60;2021-01-29;160;126;0;15253;493;0;2.2;0.1;0.0
60;2021-01-30;33;9;0;15286;502;0;2.2;0.1;0.0
60;2021-01-31;24;56;0;15310;558;0;2.2;0.1;0.0
60;2021-02-01;77;140;0;15387;698;0;2.2;0.1;0.0
60;2021-02-02;46;193;0;15433;891;0;2.2;0.1;0.0
60;2021-02-03;178;295;0;15611;1186;0;2.2;0.2;0.0
60;2021-02-04;191;376;0;15802;1562;0;2.3;0.2;0.0
60;2021-02-05;314;472;0;16116;2034;0;2.3;0.3;0.0
60;2021-02-06;76;85;0;16192;2119;0;2.3;0.3;0.0
60;2021-02-07;29;46;0;16221;2165;0;2.3;0.3;0.0
60;2021-02-08;342;534;0;16563;2699;0;2.4;0.4;0.0
60;2021-02-09;356;521;0;16919;3220;0;2.4;0.5;0.0
60;2021-02-10;593;1055;0;17512;4275;0;2.5;0.6;0.0
60;2021-02-11;965;1125;0;18477;5400;0;2.7;0.8;0.0
60;2021-02-12;881;823;0;19358;6223;0;2.8;0.9;0.0
60;2021-02-13;113;260;0;19471;6483;0;2.8;0.9;0.0
60;2021-02-14;24;89;0;19495;6572;0;2.8;0.9;0.0
60;2021-02-15;633;844;0;20128;7416;0;2.9;1.1;0.0
60;2021-02-16;638;971;0;20766;8387;0;3.0;1.2;0.0
60;2021-02-17;652;942;0;21418;9329;0;3.1;1.3;0.0
60;2021-02-18;681;891;0;22099;10220;0;3.2;1.5;0.0
60;2021-02-19;655;821;0;22754;11041;0;3.3;1.6;0.0
60;2021-02-20;109;208;0;22863;11249;0;3.3;1.6;0.0
60;2021-02-21;27;119;0;22890;11368;0;3.3;1.6;0.0
60;2021-02-22;463;845;0;23353;12213;0;3.4;1.8;0.0
60;2021-02-23;573;777;0;23926;12990;0;3.4;1.9;0.0
60;2021-02-24;801;578;0;24727;13568;0;3.5;1.9;0.0
60;2021-02-25;1156;402;0;25883;13970;0;3.7;2.0;0.0
60;2021-02-26;1294;241;0;27177;14211;0;3.9;2.0;0.0
60;2021-02-27;631;56;0;27808;14267;0;4.0;2.0;0.0
60;2021-02-28;6;12;0;27814;14279;0;4.0;2.0;0.0
60;2021-03-01;849;78;0;28663;14357;0;4.1;2.1;0.0
60;2021-03-02;1001;194;0;29664;14551;0;4.3;2.1;0.0
60;2021-03-03;1353;444;0;31017;14995;0;4.5;2.2;0.0
60;2021-03-04;1824;506;0;32841;15501;0;4.7;2.2;0.0
60;2021-03-05;1984;325;0;34825;15826;0;5.0;2.3;0.0
60;2021-03-06;2171;170;0;36996;15996;0;5.3;2.3;0.0
60;2021-03-07;1113;65;0;38109;16061;0;5.5;2.3;0.0
60;2021-03-08;1167;366;0;39276;16427;0;5.6;2.4;0.0
60;2021-03-09;1933;393;0;41209;16820;0;5.9;2.4;0.0
60;2021-03-10;1974;457;0;43183;17277;0;6.2;2.5;0.0
60;2021-03-11;2430;441;0;45613;17718;0;6.5;2.5;0.0
60;2021-03-12;2749;544;0;48362;18262;0;6.9;2.6;0.0
60;2021-03-13;3737;234;0;52099;18496;0;7.5;2.7;0.0
60;2021-03-14;1655;62;0;53754;18558;0;7.7;2.7;0.0
60;2021-03-15;2133;505;0;55887;19063;0;8.0;2.7;0.0
60;2021-03-16;1534;606;0;57421;19669;0;8.2;2.8;0.0
60;2021-03-17;1648;595;0;59069;20264;0;8.5;2.9;0.0
60;2021-03-18;1668;709;0;60737;20973;0;8.7;3.0;0.0
60;2021-03-19;2576;525;0;63313;21498;0;9.1;3.1;0.0
60;2021-03-20;3116;202;0;66429;21700;0;9.5;3.1;0.0
60;2021-03-21;1964;88;0;68393;21788;0;9.8;3.1;0.0
60;2021-03-22;2155;696;0;70548;22484;0;10.1;3.2;0.0
60;2021-03-23;3212;718;0;73760;23202;0;10.6;3.3;0.0
60;2021-03-24;3083;865;0;76843;24067;0;11.0;3.5;0.0
60;2021-03-25;3881;853;0;80724;24920;0;11.6;3.6;0.0
60;2021-03-26;4319;900;0;85043;25820;0;12.2;3.7;0.0
60;2021-03-27;3980;320;0;89023;26140;0;12.8;3.8;0.0
60;2021-03-28;2277;91;0;91300;26231;0;13.1;3.8;0.0
60;2021-03-29;2690;1079;0;93990;27310;0;13.5;3.9;0.0
60;2021-03-30;3379;1091;0;97369;28401;0;14.0;4.1;0.0
60;2021-03-31;2726;1172;0;100095;29573;0;14.4;4.2;0.0
60;2021-04-01;2814;1179;0;102909;30752;0;14.8;4.4;0.0
60;2021-04-02;3289;1217;0;106198;31969;0;15.2;4.6;0.0
60;2021-04-03;3010;1011;0;109208;32980;0;15.7;4.7;0.0
60;2021-04-04;839;476;0;110047;33456;0;15.8;4.8;0.0
60;2021-04-05;521;97;0;110568;33553;0;15.9;4.8;0.0
60;2021-04-06;1955;1695;0;112523;35248;0;16.1;5.1;0.0
60;2021-04-07;2124;1751;0;114647;36999;0;16.5;5.3;0.0
60;2021-04-08;2789;1527;0;117436;38526;0;16.9;5.5;0.0
60;2021-04-09;3204;1555;0;120640;40081;0;17.3;5.8;0.0
60;2021-04-10;2878;1519;0;123518;41600;0;17.7;6.0;0.0
60;2021-04-11;962;926;0;124480;42526;0;17.9;6.1;0.0
60;2021-04-12;2155;1735;0;126635;44261;0;18.2;6.4;0.0
60;2021-04-13;2866;1793;0;129501;46054;0;18.6;6.6;0.0
60;2021-04-14;3064;1818;0;132565;47872;0;19.0;6.9;0.0
60;2021-04-15;3514;1855;0;136079;49727;0;19.5;7.1;0.0
60;2021-04-16;3295;1948;0;139374;51675;0;20.0;7.4;0.0
60;2021-04-17;2711;2061;0;142085;53736;0;20.4;7.7;0.0
60;2021-04-18;549;1708;0;142634;55444;0;20.5;8.0;0.0
60;2021-04-19;1777;2190;0;144411;57634;0;20.7;8.3;0.0
60;2021-04-20;2298;2588;0;146709;60222;0;21.1;8.6;0.0
60;2021-04-21;2645;2185;0;149354;62407;0;21.4;9.0;0.0
60;2021-04-22;2679;2511;0;152033;64918;0;21.8;9.3;0.0
60;2021-04-23;2674;2451;0;154707;67369;0;22.2;9.7;0.0
60;2021-04-24;2363;3238;0;157070;70607;0;22.5;10.1;0.0
60;2021-04-25;1237;1809;0;158307;72416;0;22.7;10.4;0.0
60;2021-04-26;1902;2532;0;160209;74948;0;23.0;10.8;0.0
60;2021-04-27;2485;2818;0;162694;77766;0;23.3;11.2;0.0
60;2021-04-28;3138;2369;0;165832;80135;0;23.8;11.5;0.0
60;2021-04-29;3397;2695;0;169229;82830;0;24.3;11.9;0.0
60;2021-04-30;3588;2806;0;172817;85636;0;24.8;12.3;0.0
60;2021-05-01;2356;1107;0;175173;86743;0;25.1;12.4;0.0
60;2021-05-02;2159;838;0;177332;87581;0;25.4;12.6;0.0
60;2021-05-03;3252;1936;0;180584;89517;0;25.9;12.8;0.0
60;2021-05-04;3369;2384;0;183953;91901;0;26.4;13.2;0.0
60;2021-05-05;3549;2758;0;187502;94659;0;26.9;13.6;0.0
60;2021-05-06;4211;2626;0;191713;97285;0;27.5;14.0;0.0
60;2021-05-07;4083;2646;0;195796;99931;0;28.1;14.3;0.0
60;2021-05-08;3537;1047;0;199333;100978;0;28.6;14.5;0.0
60;2021-05-09;3316;913;0;202649;101891;0;29.1;14.6;0.0
60;2021-05-10;2750;2372;0;205399;104263;0;29.5;15.0;0.0
60;2021-05-11;4081;2520;0;209480;106783;0;30.1;15.3;0.0
60;2021-05-12;4783;2595;0;214263;109378;0;30.7;15.7;0.0
60;2021-05-13;4755;1046;0;219018;110424;0;31.4;15.8;0.0
60;2021-05-14;5488;1794;0;224506;112218;0;32.2;16.1;0.0
60;2021-05-15;5897;1637;0;230403;113855;0;33.1;16.3;0.0
60;2021-05-16;4598;634;0;235001;114489;0;33.7;16.4;0.0
60;2021-05-17;3607;1591;0;238608;116080;0;34.2;16.7;0.0
60;2021-05-18;4181;2105;0;242789;118185;0;34.8;17.0;0.0
60;2021-05-19;4875;1892;0;247664;120077;0;35.5;17.2;0.0
60;2021-05-20;5367;1833;0;253031;121910;0;36.3;17.5;0.0
60;2021-05-21;5757;1933;0;258788;123843;0;37.1;17.8;0.0
60;2021-05-22;4880;1840;0;263668;125683;0;37.8;18.0;0.0
60;2021-05-23;3446;565;0;267114;126248;0;38.3;18.1;0.0
60;2021-05-24;2921;537;0;270035;126785;0;38.7;18.2;0.0
60;2021-05-25;4307;2055;0;274342;128840;0;39.4;18.5;0.0
60;2021-05-26;4800;1840;0;279142;130680;0;40.1;18.8;0.0
60;2021-05-27;5122;2128;0;284264;132808;0;40.8;19.1;0.0
60;2021-05-28;4873;2650;0;289137;135458;0;41.5;19.4;0.0
60;2021-05-29;4732;2254;0;293869;137712;0;42.2;19.8;0.0
60;2021-05-30;1325;369;0;295194;138081;0;42.4;19.8;0.0
60;2021-05-31;4156;2107;0;299350;140188;0;43.0;20.1;0.0
60;2021-06-01;4889;3057;0;304239;143245;0;43.7;20.6;0.0
60;2021-06-02;4468;2514;0;308707;145759;0;44.3;20.9;0.0
60;2021-06-03;4487;2619;0;313194;148378;0;44.9;21.3;0.0
60;2021-06-04;5072;3030;0;318266;151408;0;45.7;21.7;0.0
60;2021-06-05;4565;3347;0;322831;154755;0;46.3;22.2;0.0
60;2021-06-06;2276;898;0;325107;155653;0;46.6;22.3;0.0
60;2021-06-07;2988;2809;0;328095;158462;0;47.1;22.7;0.0
60;2021-06-08;4107;3258;0;332202;161720;0;47.7;23.2;0.0
60;2021-06-09;3696;3597;0;335898;165317;0;48.2;23.7;0.0
60;2021-06-10;3944;3866;0;339842;169183;0;48.8;24.3;0.0
60;2021-06-11;4214;4442;0;344056;173625;0;49.4;24.9;0.0
60;2021-06-12;4009;4196;0;348065;177821;0;49.9;25.5;0.0
60;2021-06-13;1267;2285;0;349332;180106;0;50.1;25.8;0.0
60;2021-06-14;2242;3649;0;351574;183755;0;50.4;26.4;0.0
60;2021-06-15;3297;4543;0;354871;188298;0;50.9;27.0;0.0
60;2021-06-16;3419;4727;0;358290;193025;0;51.4;27.7;0.0
60;2021-06-17;3300;5123;0;361590;198148;0;51.9;28.4;0.0
60;2021-06-18;3482;4870;0;365072;203018;0;52.4;29.1;0.0
60;2021-06-19;3397;4825;0;368469;207843;0;52.9;29.8;0.0
60;2021-06-20;1389;1917;0;369858;209760;0;53.1;30.1;0.0
60;2021-06-21;1625;4349;0;371483;214109;0;53.3;30.7;0.0
60;2021-06-22;2077;5551;0;373560;219660;0;53.6;31.5;0.0
60;2021-06-23;2188;5456;0;375748;225116;0;53.9;32.3;0.0
60;2021-06-24;2083;5744;0;377831;230860;0;54.2;33.1;0.0
60;2021-06-25;2127;6099;0;379958;236959;0;54.5;34.0;0.0
60;2021-06-26;2039;6778;0;381997;243737;0;54.8;35.0;0.0
60;2021-06-27;745;2611;0;382742;246348;0;54.9;35.3;0.0
60;2021-06-28;1839;4322;0;384581;250670;0;55.2;36.0;0.0
60;2021-06-29;2242;5706;0;386823;256376;0;55.5;36.8;0.0
60;2021-06-30;2468;5665;0;389291;262041;0;55.9;37.6;0.0
60;2021-07-01;2260;5421;0;391551;267462;0;56.2;38.4;0.0
60;2021-07-02;2642;6222;0;394193;273684;0;56.6;39.3;0.0
60;2021-07-03;2440;6027;0;396633;279711;0;56.9;40.1;0.0
60;2021-07-04;798;2681;0;397431;282392;0;57.0;40.5;0.0
60;2021-07-05;1808;4632;0;399239;287024;0;57.3;41.2;0.0
60;2021-07-06;2404;5089;0;401643;292113;0;57.6;41.9;0.0
60;2021-07-07;2520;5704;0;404163;297817;0;58.0;42.7;0.0
60;2021-07-08;3001;5381;0;407164;303198;0;58.4;43.5;0.0
60;2021-07-09;2976;6137;0;410140;309335;0;58.9;44.4;0.0
60;2021-07-10;2721;6142;0;412861;315477;0;59.2;45.3;0.0
60;2021-07-11;1214;2096;0;414075;317573;0;59.4;45.6;0.0
60;2021-07-12;1702;5316;0;415777;322889;0;59.7;46.3;0.0
60;2021-07-13;3551;5685;0;419328;328574;0;60.2;47.1;0.0
60;2021-07-14;2857;1836;0;422185;330410;0;60.6;47.4;0.0
60;2021-07-15;4327;5818;0;426512;336228;0;61.2;48.2;0.0
60;2021-07-16;4547;6131;0;431059;342359;0;61.9;49.1;0.0
60;2021-07-17;4481;5666;0;435540;348025;0;62.5;49.9;0.0
60;2021-07-18;2248;2270;0;437788;350295;0;62.8;50.3;0.0
60;2021-07-19;3372;4446;0;441160;354741;0;63.3;50.9;0.0
60;2021-07-20;5064;5536;0;446224;360277;0;64.0;51.7;0.0
60;2021-07-21;5446;5119;0;451670;365396;0;64.8;52.4;0.0
60;2021-07-22;5803;5091;0;457473;370487;0;65.6;53.2;0.0
60;2021-07-23;6081;5706;0;463554;376193;0;66.5;54.0;0.0
60;2021-07-24;4819;5140;0;468373;381333;0;67.2;54.7;0.0
60;2021-07-25;2640;1954;0;471013;383287;0;67.6;55.0;0.0
60;2021-07-26;3913;4163;0;474926;387450;0;68.1;55.6;0.0
60;2021-07-27;5449;5106;0;480375;392556;0;68.9;56.3;0.0
60;2021-07-28;5881;4376;0;486256;396932;0;69.8;57.0;0.0
60;2021-07-29;6106;4358;0;492362;401290;0;70.6;57.6;0.0
60;2021-07-30;5904;4704;0;498266;405994;0;71.5;58.3;0.0
60;2021-07-31;4546;4398;0;502812;410392;0;72.1;58.9;0.0
60;2021-08-01;1777;952;0;504589;411344;0;72.4;59.0;0.0
60;2021-08-02;3833;3105;0;508422;414449;0;73.0;59.5;0.0
60;2021-08-03;4350;3438;0;512772;417887;0;73.6;60.0;0.0
60;2021-08-04;4017;3341;0;516789;421228;0;74.2;60.4;0.0
60;2021-08-05;3712;2972;0;520501;424200;0;74.7;60.9;0.0
60;2021-08-06;4458;3819;0;524959;428019;0;75.3;61.4;0.0
60;2021-08-07;3488;3600;0;528447;431619;0;75.8;61.9;0.0
60;2021-08-08;1521;1081;0;529968;432700;0;76.0;62.1;0.0
60;2021-08-09;2484;3388;0;532452;436088;0;76.4;62.6;0.0
60;2021-08-10;3728;4274;0;536180;440362;0;76.9;63.2;0.0
60;2021-08-11;3203;4121;0;539383;444483;0;77.4;63.8;0.0
60;2021-08-12;2818;3621;0;542201;448104;0;77.8;64.3;0.0
60;2021-08-13;3007;3683;0;545208;451787;0;78.2;64.8;0.0
60;2021-08-14;2566;3041;0;547774;454828;0;78.6;65.3;0.0
60;2021-08-15;1258;631;0;549032;455459;0;78.8;65.4;0.0
60;2021-08-16;2316;4491;0;551348;459950;0;79.1;66.0;0.0
60;2021-08-17;2718;4711;0;554066;464661;0;79.5;66.7;0.0
60;2021-08-18;2215;4096;0;556281;468757;0;79.8;67.3;0.0
60;2021-08-19;1982;3861;0;558263;472618;0;80.1;67.8;0.0
60;2021-08-20;2000;4645;0;560263;477263;0;80.4;68.5;0.0
60;2021-08-21;1619;3836;0;561882;481099;0;80.6;69.0;0.0
60;2021-08-22;574;1449;0;562456;482548;0;80.7;69.2;0.0
60;2021-08-23;1269;4090;0;563725;486638;0;80.9;69.8;0.0
60;2021-08-24;1585;5315;0;565310;491953;0;81.1;70.6;0.0
60;2021-08-25;1736;4568;0;567046;496521;0;81.4;71.2;0.0
60;2021-08-26;1623;4232;1;568669;500753;1;81.6;71.9;0.0
60;2021-08-27;1580;4958;0;570249;505711;1;81.8;72.6;0.0
60;2021-08-28;1502;4761;0;571751;510472;1;82.0;73.2;0.0
60;2021-08-29;573;1982;0;572324;512454;1;82.1;73.5;0.0
60;2021-08-30;1301;3393;46;573625;515847;47;82.3;74.0;0.0
60;2021-08-31;1768;4288;62;575393;520135;109;82.6;74.6;0.0
60;2021-09-01;1529;3322;164;576922;523457;273;82.8;75.1;0.0
60;2021-09-02;1213;3050;184;578135;526507;457;83.0;75.5;0.1
60;2021-09-03;1145;3336;212;579280;529843;669;83.1;76.0;0.1
60;2021-09-04;1593;3942;155;580873;533785;824;83.3;76.6;0.1
60;2021-09-05;367;1246;37;581240;535031;861;83.4;76.8;0.1
60;2021-09-06;885;2555;238;582125;537586;1099;83.5;77.1;0.2
60;2021-09-07;901;2910;300;583026;540496;1399;83.7;77.6;0.2
60;2021-09-08;960;3042;304;583986;543538;1703;83.8;78.0;0.2
60;2021-09-09;747;2453;225;584733;545991;1928;83.9;78.3;0.3
60;2021-09-10;1123;2971;281;585856;548962;2209;84.1;78.8;0.3
60;2021-09-11;1078;3495;163;586934;552457;2372;84.2;79.3;0.3
60;2021-09-12;284;1071;59;587218;553528;2431;84.3;79.4;0.3
60;2021-09-13;651;1765;275;587869;555293;2706;84.4;79.7;0.4
60;2021-09-14;826;1620;390;588695;556913;3096;84.5;79.9;0.4
60;2021-09-15;648;1571;342;589343;558484;3438;84.6;80.1;0.5
60;2021-09-16;950;1511;586;590293;559995;4024;84.7;80.4;0.6
60;2021-09-17;795;1662;566;591088;561657;4590;84.8;80.6;0.7
60;2021-09-18;835;2727;273;591923;564384;4863;84.9;81.0;0.7
60;2021-09-19;169;488;90;592092;564872;4953;85.0;81.1;0.7
60;2021-09-20;466;1182;415;592558;566054;5368;85.0;81.2;0.8
60;2021-09-21;538;1106;618;593096;567160;5986;85.1;81.4;0.9
60;2021-09-22;487;1443;501;593583;568603;6487;85.2;81.6;0.9
60;2021-09-23;649;914;613;594232;569517;7100;85.3;81.7;1.0
60;2021-09-24;534;1349;604;594766;570866;7704;85.3;81.9;1.1
60;2021-09-25;514;2002;237;595280;572868;7941;85.4;82.2;1.1
60;2021-09-26;81;305;19;595361;573173;7960;85.4;82.2;1.1
60;2021-09-27;365;809;461;595726;573982;8421;85.5;82.4;1.2
60;2021-09-28;343;861;572;596069;574843;8993;85.5;82.5;1.3
60;2021-09-29;449;1131;366;596518;575974;9359;85.6;82.6;1.3
60;2021-09-30;400;762;658;596918;576736;10017;85.7;82.8;1.4
60;2021-10-01;640;1171;746;597558;577907;10763;85.7;82.9;1.5
60;2021-10-02;609;1508;469;598167;579415;11232;85.8;83.1;1.6
60;2021-10-03;94;294;58;598261;579709;11290;85.8;83.2;1.6
60;2021-10-04;423;720;646;598684;580429;11936;85.9;83.3;1.7
60;2021-10-05;348;597;483;599032;581026;12419;86.0;83.4;1.8
60;2021-10-06;431;827;666;599463;581853;13085;86.0;83.5;1.9
60;2021-10-07;243;587;543;599706;582440;13628;86.1;83.6;2.0
60;2021-10-08;516;901;724;600222;583341;14352;86.1;83.7;2.1
60;2021-10-09;655;1263;872;600877;584604;15224;86.2;83.9;2.2
60;2021-10-10;61;175;95;600938;584779;15319;86.2;83.9;2.2
60;2021-10-11;323;535;729;601261;585314;16048;86.3;84.0;2.3
60;2021-10-12;249;565;581;601510;585879;16629;86.3;84.1;2.4
60;2021-10-13;398;681;897;601908;586560;17526;86.4;84.2;2.5
60;2021-10-14;290;682;909;602198;587242;18435;86.4;84.3;2.6
60;2021-10-15;424;779;994;602622;588021;19429;86.5;84.4;2.8
60;2021-10-16;564;936;772;603186;588957;20201;86.6;84.5;2.9
60;2021-10-17;46;138;80;603232;589095;20281;86.6;84.5;2.9
60;2021-10-18;292;540;833;603524;589635;21114;86.6;84.6;3.0
60;2021-10-19;277;345;1000;603801;589980;22114;86.6;84.7;3.2
60;2021-10-20;377;502;1079;604178;590482;23193;86.7;84.7;3.3
60;2021-10-21;205;477;915;604383;590959;24108;86.7;84.8;3.5
60;2021-10-22;370;565;1124;604753;591524;25232;86.8;84.9;3.6
60;2021-10-23;452;724;903;605205;592248;26135;86.8;85.0;3.8
60;2021-10-24;35;64;110;605240;592312;26245;86.8;85.0;3.8
60;2021-10-25;270;390;1047;605510;592702;27292;86.9;85.0;3.9
60;2021-10-26;154;261;861;605664;592963;28153;86.9;85.1;4.0
60;2021-10-27;312;457;1207;605976;593420;29360;87.0;85.1;4.2
60;2021-10-28;203;237;986;606179;593657;30346;87.0;85.2;4.4
60;2021-10-29;317;502;1339;606496;594159;31685;87.0;85.3;4.5
60;2021-10-30;326;588;1209;606822;594747;32894;87.1;85.3;4.7
60;2021-10-31;28;69;70;606850;594816;32964;87.1;85.3;4.7
60;2021-11-01;41;25;62;606891;594841;33026;87.1;85.4;4.7
60;2021-11-02;232;308;1047;607123;595149;34073;87.1;85.4;4.9
60;2021-11-03;315;495;1530;607438;595644;35603;87.2;85.5;5.1
60;2021-11-04;249;344;1218;607687;595988;36821;87.2;85.5;5.3
60;2021-11-05;328;415;1663;608015;596403;38484;87.2;85.6;5.5
60;2021-11-06;344;581;1125;608359;596984;39609;87.3;85.7;5.7
60;2021-11-07;26;45;122;608385;597029;39731;87.3;85.7;5.7
60;2021-11-08;190;329;1410;608575;597358;41141;87.3;85.7;5.9
60;2021-11-09;193;282;1550;608768;597640;42691;87.4;85.8;6.1
60;2021-11-10;333;451;2008;609101;598091;44699;87.4;85.8;6.4
60;2021-11-11;65;73;272;609166;598164;44971;87.4;85.8;6.5
60;2021-11-12;303;433;2131;609469;598597;47102;87.5;85.9;6.8
60;2021-11-13;387;543;1600;609856;599140;48702;87.5;86.0;7.0
60;2021-11-14;27;46;190;609883;599186;48892;87.5;86.0;7.0
60;2021-11-15;204;279;1593;610087;599465;50485;87.5;86.0;7.2
60;2021-11-16;259;248;2009;610346;599713;52494;87.6;86.1;7.5
60;2021-11-17;288;333;2038;610634;600046;54532;87.6;86.1;7.8
60;2021-11-18;234;278;1914;610868;600324;56446;87.7;86.1;8.1
60;2021-11-19;307;379;2399;611175;600703;58845;87.7;86.2;8.4
60;2021-11-20;399;496;1628;611574;601199;60473;87.8;86.3;8.7
60;2021-11-21;34;56;218;611608;601255;60691;87.8;86.3;8.7
60;2021-11-22;209;198;2059;611817;601453;62750;87.8;86.3;9.0
60;2021-11-23;201;240;2453;612018;601693;65203;87.8;86.3;9.4
60;2021-11-24;328;326;2609;612346;602019;67812;87.9;86.4;9.7
60;2021-11-25;264;223;2646;612610;602242;70458;87.9;86.4;10.1
60;2021-11-26;346;415;4435;612956;602657;74893;88.0;86.5;10.7
60;2021-11-27;371;434;4014;613327;603091;78907;88.0;86.5;11.3
60;2021-11-28;50;59;875;613377;603150;79782;88.0;86.5;11.4
60;2021-11-29;170;253;4173;613547;603403;83955;88.0;86.6;12.0
60;2021-11-30;183;249;5179;613730;603652;89134;88.1;86.6;12.8
60;2021-12-01;247;301;5808;613977;603953;94942;88.1;86.7;13.6
60;2021-12-02;239;223;6204;614216;604176;101146;88.1;86.7;14.5
60;2021-12-03;213;293;7000;614429;604469;108146;88.2;86.7;15.5
60;2021-12-04;251;430;5771;614680;604899;113917;88.2;86.8;16.3
60;2021-12-05;51;69;1677;614731;604968;115594;88.2;86.8;16.6
60;2021-12-06;182;230;5688;614913;605198;121282;88.2;86.8;17.4
60;2021-12-07;199;237;7729;615112;605435;129011;88.3;86.9;18.5
60;2021-12-08;248;310;6951;615360;605745;135962;88.3;86.9;19.5
60;2021-12-09;247;300;7370;615607;606045;143332;88.3;87.0;20.6
60;2021-12-10;265;367;8864;615872;606412;152196;88.4;87.0;21.8
60;2021-12-11;298;441;7229;616170;606853;159425;88.4;87.1;22.9
60;2021-12-12;66;76;1741;616236;606929;161166;88.4;87.1;23.1
60;2021-12-13;188;257;7234;616424;607186;168400;88.4;87.1;24.2
60;2021-12-14;264;296;9470;616688;607482;177870;88.5;87.2;25.5
60;2021-12-15;240;373;8565;616928;607855;186435;88.5;87.2;26.8
60;2021-12-16;234;304;9051;617162;608159;195486;88.6;87.3;28.0
60;2021-12-17;240;391;9416;617402;608550;204902;88.6;87.3;29.4
60;2021-12-18;302;402;7976;617704;608952;212878;88.6;87.4;30.5
60;2021-12-19;101;68;2086;617805;609020;214964;88.6;87.4;30.8
